Date,Forward,Contract,Route,Price
5/31/2024,Y2,Y_2026,BPI5TC,12554
5/31/2024,Y3,Y_2027,BPI5TC,12311
6/3/2024,M0,M_Jun_2024,BPI5TC,15125
6/3/2024,M1,M_Jul_2024,BPI5TC,15700
6/3/2024,M2,M_Aug_2024,BPI5TC,15700
6/3/2024,M3,M_Sep_2024,BPI5TC,15800
6/3/2024,Q0,Q_2_2024,BPI5TC,15500
6/3/2024,Q1,Q_3_2024,BPI5TC,15750
6/3/2024,Q2,Q_4_2024,BPI5TC,15000
6/3/2024,Q3,Q_1_2025,BPI5TC,12536
6/3/2024,Y0,Y_2024,BPI5TC,14275
6/3/2024,Y1,Y_2025,BPI5TC,13475
6/3/2024,Y2,Y_2026,BPI5TC,12568
6/3/2024,Y3,Y_2027,BPI5TC,12336
6/4/2024,M0,M_Jun_2024,BPI5TC,15275
6/4/2024,M1,M_Jul_2024,BPI5TC,15850
6/4/2024,M2,M_Aug_2024,BPI5TC,15850
6/4/2024,M3,M_Sep_2024,BPI5TC,15725
6/4/2024,Q0,Q_2_2024,BPI5TC,15500
6/4/2024,Q1,Q_3_2024,BPI5TC,15800
6/4/2024,Q2,Q_4_2024,BPI5TC,15200
6/4/2024,Q3,Q_1_2025,BPI5TC,12493
6/4/2024,Y0,Y_2024,BPI5TC,14275
6/4/2024,Y1,Y_2025,BPI5TC,13350
6/4/2024,Y2,Y_2026,BPI5TC,12496
6/4/2024,Y3,Y_2027,BPI5TC,12321
6/5/2024,M0,M_Jun_2024,BPI5TC,15275
6/5/2024,M1,M_Jul_2024,BPI5TC,15700
6/5/2024,M2,M_Aug_2024,BPI5TC,15700
6/5/2024,M3,M_Sep_2024,BPI5TC,15700
6/5/2024,Q0,Q_2_2024,BPI5TC,15500
6/5/2024,Q1,Q_3_2024,BPI5TC,15700
6/5/2024,Q2,Q_4_2024,BPI5TC,15175
6/5/2024,Q3,Q_1_2025,BPI5TC,12521
6/5/2024,Y0,Y_2024,BPI5TC,14275
6/5/2024,Y1,Y_2025,BPI5TC,13525
6/5/2024,Y2,Y_2026,BPI5TC,12511
6/5/2024,Y3,Y_2027,BPI5TC,12325
6/6/2024,M0,M_Jun_2024,BPI5TC,15275
6/6/2024,M1,M_Jul_2024,BPI5TC,15675
6/6/2024,M2,M_Aug_2024,BPI5TC,15600
6/6/2024,M3,M_Sep_2024,BPI5TC,15525
6/6/2024,Q0,Q_2_2024,BPI5TC,15500
6/6/2024,Q1,Q_3_2024,BPI5TC,15600
6/6/2024,Q2,Q_4_2024,BPI5TC,15100
6/6/2024,Q3,Q_1_2025,BPI5TC,12521
6/6/2024,Y0,Y_2024,BPI5TC,14275
6/6/2024,Y1,Y_2025,BPI5TC,13450
6/6/2024,Y2,Y_2026,BPI5TC,12500
6/6/2024,Y3,Y_2027,BPI5TC,12300
6/7/2024,M0,M_Jun_2024,BPI5TC,15275
6/7/2024,M1,M_Jul_2024,BPI5TC,15675
6/7/2024,M2,M_Aug_2024,BPI5TC,15600
6/7/2024,M3,M_Sep_2024,BPI5TC,15525
6/7/2024,Q0,Q_2_2024,BPI5TC,15500
6/7/2024,Q1,Q_3_2024,BPI5TC,15600
6/7/2024,Q2,Q_4_2024,BPI5TC,15100
6/7/2024,Q3,Q_1_2025,BPI5TC,12479
6/7/2024,Y0,Y_2024,BPI5TC,14275
6/7/2024,Y1,Y_2025,BPI5TC,13450
6/7/2024,Y2,Y_2026,BPI5TC,12504
6/7/2024,Y3,Y_2027,BPI5TC,12289
6/10/2024,M0,M_Jun_2024,BPI5TC,15000
6/10/2024,M1,M_Jul_2024,BPI5TC,15375
6/10/2024,M2,M_Aug_2024,BPI5TC,15425
6/10/2024,M3,M_Sep_2024,BPI5TC,15625
6/10/2024,Q0,Q_2_2024,BPI5TC,15500
6/10/2024,Q1,Q_3_2024,BPI5TC,15525
6/10/2024,Q2,Q_4_2024,BPI5TC,15100
6/10/2024,Q3,Q_1_2025,BPI5TC,12443
6/10/2024,Y0,Y_2024,BPI5TC,14275
6/10/2024,Y1,Y_2025,BPI5TC,13350
6/10/2024,Y2,Y_2026,BPI5TC,12500
6/10/2024,Y3,Y_2027,BPI5TC,12282
6/11/2024,M0,M_Jun_2024,BPI5TC,15500
6/11/2024,M1,M_Jul_2024,BPI5TC,16000
6/11/2024,M2,M_Aug_2024,BPI5TC,15775
6/11/2024,M3,M_Sep_2024,BPI5TC,15575
6/11/2024,Q0,Q_2_2024,BPI5TC,15500
6/11/2024,Q1,Q_3_2024,BPI5TC,15750
6/11/2024,Q2,Q_4_2024,BPI5TC,15300
6/11/2024,Q3,Q_1_2025,BPI5TC,12479
6/11/2024,Y0,Y_2024,BPI5TC,14275
6/11/2024,Y1,Y_2025,BPI5TC,13375
6/11/2024,Y2,Y_2026,BPI5TC,12500
6/11/2024,Y3,Y_2027,BPI5TC,12293
6/12/2024,M0,M_Jun_2024,BPI5TC,15750
6/12/2024,M1,M_Jul_2024,BPI5TC,15925
6/12/2024,M2,M_Aug_2024,BPI5TC,15750
6/12/2024,M3,M_Sep_2024,BPI5TC,15625
6/12/2024,Q0,Q_2_2024,BPI5TC,15500
6/12/2024,Q1,Q_3_2024,BPI5TC,15750
6/12/2024,Q2,Q_4_2024,BPI5TC,15400
6/12/2024,Q3,Q_1_2025,BPI5TC,12493
6/12/2024,Y0,Y_2024,BPI5TC,14275
6/12/2024,Y1,Y_2025,BPI5TC,13425
6/12/2024,Y2,Y_2026,BPI5TC,12518
6/12/2024,Y3,Y_2027,BPI5TC,12300
6/13/2024,M0,M_Jun_2024,BPI5TC,15750
6/13/2024,M1,M_Jul_2024,BPI5TC,15925
6/13/2024,M2,M_Aug_2024,BPI5TC,15750
6/13/2024,M3,M_Sep_2024,BPI5TC,15625
6/13/2024,Q0,Q_2_2024,BPI5TC,15500
6/13/2024,Q1,Q_3_2024,BPI5TC,15975
6/13/2024,Q2,Q_4_2024,BPI5TC,15400
6/13/2024,Q3,Q_1_2025,BPI5TC,12525
6/13/2024,Y0,Y_2024,BPI5TC,14275
6/13/2024,Y1,Y_2025,BPI5TC,13425
6/13/2024,Y2,Y_2026,BPI5TC,12518
6/13/2024,Y3,Y_2027,BPI5TC,12307
6/14/2024,M0,M_Jun_2024,BPI5TC,15750
6/14/2024,M1,M_Jul_2024,BPI5TC,15925
6/14/2024,M2,M_Aug_2024,BPI5TC,15750
6/14/2024,M3,M_Sep_2024,BPI5TC,15625
6/14/2024,Q0,Q_2_2024,BPI5TC,15500
6/14/2024,Q1,Q_3_2024,BPI5TC,15800
6/14/2024,Q2,Q_4_2024,BPI5TC,15400
6/14/2024,Q3,Q_1_2025,BPI5TC,12486
6/14/2024,Y0,Y_2024,BPI5TC,14275
6/14/2024,Y1,Y_2025,BPI5TC,13425
6/14/2024,Y2,Y_2026,BPI5TC,12521
6/14/2024,Y3,Y_2027,BPI5TC,12307
6/17/2024,M0,M_Jun_2024,BPI5TC,15750
6/17/2024,M1,M_Jul_2024,BPI5TC,16100
6/17/2024,M2,M_Aug_2024,BPI5TC,15900
6/17/2024,M3,M_Sep_2024,BPI5TC,15925
6/17/2024,Q0,Q_2_2024,BPI5TC,15500
6/17/2024,Q1,Q_3_2024,BPI5TC,15925
6/17/2024,Q2,Q_4_2024,BPI5TC,15725
6/17/2024,Q3,Q_1_2025,BPI5TC,12500
6/17/2024,Y0,Y_2024,BPI5TC,14275
6/17/2024,Y1,Y_2025,BPI5TC,13325
6/17/2024,Y2,Y_2026,BPI5TC,12532
6/17/2024,Y3,Y_2027,BPI5TC,12307
6/18/2024,M0,M_Jun_2024,BPI5TC,15550
6/18/2024,M1,M_Jul_2024,BPI5TC,15650
6/18/2024,M2,M_Aug_2024,BPI5TC,15525
6/18/2024,M3,M_Sep_2024,BPI5TC,15500
6/18/2024,Q0,Q_2_2024,BPI5TC,15500
6/18/2024,Q1,Q_3_2024,BPI5TC,15600
6/18/2024,Q2,Q_4_2024,BPI5TC,15450
6/18/2024,Q3,Q_1_2025,BPI5TC,12461
6/18/2024,Y0,Y_2024,BPI5TC,14275
6/18/2024,Y1,Y_2025,BPI5TC,13300
6/18/2024,Y2,Y_2026,BPI5TC,12521
6/18/2024,Y3,Y_2027,BPI5TC,12300
6/19/2024,M0,M_Jun_2024,BPI5TC,15300
6/19/2024,M1,M_Jul_2024,BPI5TC,15125
6/19/2024,M2,M_Aug_2024,BPI5TC,15200
6/19/2024,M3,M_Sep_2024,BPI5TC,15225
6/19/2024,Q0,Q_2_2024,BPI5TC,15500
6/19/2024,Q1,Q_3_2024,BPI5TC,15175
6/19/2024,Q2,Q_4_2024,BPI5TC,15200
6/19/2024,Q3,Q_1_2025,BPI5TC,12414
6/19/2024,Y0,Y_2024,BPI5TC,14275
6/19/2024,Y1,Y_2025,BPI5TC,13275
6/19/2024,Y2,Y_2026,BPI5TC,12507
6/19/2024,Y3,Y_2027,BPI5TC,12293
6/20/2024,M0,M_Jun_2024,BPI5TC,15100
6/20/2024,M1,M_Jul_2024,BPI5TC,15050
6/20/2024,M2,M_Aug_2024,BPI5TC,15300
6/20/2024,M3,M_Sep_2024,BPI5TC,15300
6/20/2024,Q0,Q_2_2024,BPI5TC,15500
6/20/2024,Q1,Q_3_2024,BPI5TC,15225
6/20/2024,Q2,Q_4_2024,BPI5TC,15350
6/20/2024,Q3,Q_1_2025,BPI5TC,12414
6/20/2024,Y0,Y_2024,BPI5TC,14275
6/20/2024,Y1,Y_2025,BPI5TC,13300
6/20/2024,Y2,Y_2026,BPI5TC,12507
6/20/2024,Y3,Y_2027,BPI5TC,12293
6/21/2024,M0,M_Jun_2024,BPI5TC,15100
6/21/2024,M1,M_Jul_2024,BPI5TC,15175
6/21/2024,M2,M_Aug_2024,BPI5TC,15350
6/21/2024,M3,M_Sep_2024,BPI5TC,15375
6/21/2024,Q0,Q_2_2024,BPI5TC,15500
6/21/2024,Q1,Q_3_2024,BPI5TC,15287.5
6/21/2024,Q2,Q_4_2024,BPI5TC,15487.5
6/21/2024,Q3,Q_1_2025,BPI5TC,12418
6/21/2024,Y0,Y_2024,BPI5TC,14275
6/21/2024,Y1,Y_2025,BPI5TC,13325
6/21/2024,Y2,Y_2026,BPI5TC,12511
6/21/2024,Y3,Y_2027,BPI5TC,12298
6/24/2024,M0,M_Jun_2024,BPI5TC,15100
6/24/2024,M1,M_Jul_2024,BPI5TC,15175
6/24/2024,M2,M_Aug_2024,BPI5TC,15350
6/24/2024,M3,M_Sep_2024,BPI5TC,15375
6/24/2024,Q0,Q_2_2024,BPI5TC,15500
6/24/2024,Q1,Q_3_2024,BPI5TC,15287.5
6/24/2024,Q2,Q_4_2024,BPI5TC,15487.5
6/24/2024,Q3,Q_1_2025,BPI5TC,12343
6/24/2024,Y0,Y_2024,BPI5TC,14275
6/24/2024,Y1,Y_2025,BPI5TC,13325
6/24/2024,Y2,Y_2026,BPI5TC,12493
6/24/2024,Y3,Y_2027,BPI5TC,12286
6/25/2024,M0,M_Jun_2024,BPI5TC,14875
6/25/2024,M1,M_Jul_2024,BPI5TC,14275
6/25/2024,M2,M_Aug_2024,BPI5TC,14600
6/25/2024,M3,M_Sep_2024,BPI5TC,15025
6/25/2024,Q0,Q_2_2024,BPI5TC,15500
6/25/2024,Q1,Q_3_2024,BPI5TC,14650
6/25/2024,Q2,Q_4_2024,BPI5TC,15175
6/25/2024,Q3,Q_1_2025,BPI5TC,12311
6/25/2024,Y0,Y_2024,BPI5TC,14275
6/25/2024,Y1,Y_2025,BPI5TC,13225
6/25/2024,Y2,Y_2026,BPI5TC,12471
6/25/2024,Y3,Y_2027,BPI5TC,12286
6/26/2024,M0,M_Jun_2024,BPI5TC,14875
6/26/2024,M1,M_Jul_2024,BPI5TC,14650
6/26/2024,M2,M_Aug_2024,BPI5TC,15075
6/26/2024,M3,M_Sep_2024,BPI5TC,15375
6/26/2024,Q0,Q_2_2024,BPI5TC,15500
6/26/2024,Q1,Q_3_2024,BPI5TC,15025
6/26/2024,Q2,Q_4_2024,BPI5TC,15550
6/26/2024,Q3,Q_1_2025,BPI5TC,12400
6/26/2024,Y0,Y_2024,BPI5TC,14275
6/26/2024,Y1,Y_2025,BPI5TC,13400
6/26/2024,Y2,Y_2026,BPI5TC,12543
6/26/2024,Y3,Y_2027,BPI5TC,12307
6/27/2024,M0,M_Jun_2024,BPI5TC,14875
6/27/2024,M1,M_Jul_2024,BPI5TC,14650
6/27/2024,M2,M_Aug_2024,BPI5TC,15075
6/27/2024,M3,M_Sep_2024,BPI5TC,15375
6/27/2024,Q0,Q_2_2024,BPI5TC,15500
6/27/2024,Q1,Q_3_2024,BPI5TC,15025
6/27/2024,Q2,Q_4_2024,BPI5TC,15550
6/27/2024,Q3,Q_1_2025,BPI5TC,12493
6/27/2024,Y0,Y_2024,BPI5TC,14275
6/27/2024,Y1,Y_2025,BPI5TC,13400
6/27/2024,Y2,Y_2026,BPI5TC,12564
6/27/2024,Y3,Y_2027,BPI5TC,12304
6/28/2024,M0,M_Jun_2024,BPI5TC,14575
6/28/2024,M1,M_Jul_2024,BPI5TC,15225
6/28/2024,M2,M_Aug_2024,BPI5TC,15775
6/28/2024,M3,M_Sep_2024,BPI5TC,15375
6/28/2024,Q0,Q_2_2024,BPI5TC,15225
6/28/2024,Q1,Q_3_2024,BPI5TC,15625
6/28/2024,Q2,Q_4_2024,BPI5TC,12500
6/28/2024,Q3,Q_1_2025,BPI5TC,14107
6/28/2024,Y0,Y_2024,BPI5TC,14275
6/28/2024,Y1,Y_2025,BPI5TC,13450
6/28/2024,Y2,Y_2026,BPI5TC,12571
6/28/2024,Y3,Y_2027,BPI5TC,12304
7/1/2024,M0,M_Jul_2024,BPI5TC,14625
7/1/2024,M1,M_Aug_2024,BPI5TC,15075
7/1/2024,M2,M_Sep_2024,BPI5TC,15775
7/1/2024,M3,M_Oct_2024,BPI5TC,15975
7/1/2024,Q0,Q_3_2024,BPI5TC,15150
7/1/2024,Q1,Q_4_2024,BPI5TC,15750
7/1/2024,Q2,Q_1_2025,BPI5TC,12400
7/1/2024,Q3,Q_2_2025,BPI5TC,14086
7/1/2024,Y0,Y_2024,BPI5TC,14275
7/1/2024,Y1,Y_2025,BPI5TC,13500
7/1/2024,Y2,Y_2026,BPI5TC,12582
7/1/2024,Y3,Y_2027,BPI5TC,12321
7/2/2024,M0,M_Jul_2024,BPI5TC,14100
7/2/2024,M1,M_Aug_2024,BPI5TC,14550
7/2/2024,M2,M_Sep_2024,BPI5TC,15425
7/2/2024,M3,M_Oct_2024,BPI5TC,15625
7/2/2024,Q0,Q_3_2024,BPI5TC,14700
7/2/2024,Q1,Q_4_2024,BPI5TC,15400
7/2/2024,Q2,Q_1_2025,BPI5TC,12325
7/2/2024,Q3,Q_2_2025,BPI5TC,13954
7/2/2024,Y0,Y_2024,BPI5TC,14275
7/2/2024,Y1,Y_2025,BPI5TC,13350
7/2/2024,Y2,Y_2026,BPI5TC,12554
7/2/2024,Y3,Y_2027,BPI5TC,12314
7/3/2024,M0,M_Jul_2024,BPI5TC,13800
7/3/2024,M1,M_Aug_2024,BPI5TC,14325
7/3/2024,M2,M_Sep_2024,BPI5TC,15075
7/3/2024,M3,M_Oct_2024,BPI5TC,15575
7/3/2024,Q0,Q_3_2024,BPI5TC,14375
7/3/2024,Q1,Q_4_2024,BPI5TC,15300
7/3/2024,Q2,Q_1_2025,BPI5TC,12350
7/3/2024,Q3,Q_2_2025,BPI5TC,13979
7/3/2024,Y0,Y_2024,BPI5TC,14275
7/3/2024,Y1,Y_2025,BPI5TC,13450
7/3/2024,Y2,Y_2026,BPI5TC,12539
7/3/2024,Y3,Y_2027,BPI5TC,12318
7/4/2024,M0,M_Jul_2024,BPI5TC,13375
7/4/2024,M1,M_Aug_2024,BPI5TC,14200
7/4/2024,M2,M_Sep_2024,BPI5TC,14950
7/4/2024,M3,M_Oct_2024,BPI5TC,15475
7/4/2024,Q0,Q_3_2024,BPI5TC,14175
7/4/2024,Q1,Q_4_2024,BPI5TC,15350
7/4/2024,Q2,Q_1_2025,BPI5TC,12350
7/4/2024,Q3,Q_2_2025,BPI5TC,13993
7/4/2024,Y0,Y_2024,BPI5TC,14275
7/4/2024,Y1,Y_2025,BPI5TC,13400
7/4/2024,Y2,Y_2026,BPI5TC,12525
7/4/2024,Y3,Y_2027,BPI5TC,12318
7/5/2024,M0,M_Jul_2024,BPI5TC,13125
7/5/2024,M1,M_Aug_2024,BPI5TC,13950
7/5/2024,M2,M_Sep_2024,BPI5TC,14725
7/5/2024,M3,M_Oct_2024,BPI5TC,15375
7/5/2024,Q0,Q_3_2024,BPI5TC,13950
7/5/2024,Q1,Q_4_2024,BPI5TC,15225
7/5/2024,Q2,Q_1_2025,BPI5TC,12375
7/5/2024,Q3,Q_2_2025,BPI5TC,14036
7/5/2024,Y0,Y_2024,BPI5TC,14275
7/5/2024,Y1,Y_2025,BPI5TC,13425
7/5/2024,Y2,Y_2026,BPI5TC,12511
7/5/2024,Y3,Y_2027,BPI5TC,12325
7/8/2024,M0,M_Jul_2024,BPI5TC,13350
7/8/2024,M1,M_Aug_2024,BPI5TC,14300
7/8/2024,M2,M_Sep_2024,BPI5TC,15100
7/8/2024,M3,M_Oct_2024,BPI5TC,15725
7/8/2024,Q0,Q_3_2024,BPI5TC,14250
7/8/2024,Q1,Q_4_2024,BPI5TC,15450
7/8/2024,Q2,Q_1_2025,BPI5TC,12450
7/8/2024,Q3,Q_2_2025,BPI5TC,14036
7/8/2024,Y0,Y_2024,BPI5TC,14275
7/8/2024,Y1,Y_2025,BPI5TC,13450
7/8/2024,Y2,Y_2026,BPI5TC,12568
7/8/2024,Y3,Y_2027,BPI5TC,12336
7/9/2024,M0,M_Jul_2024,BPI5TC,13600
7/9/2024,M1,M_Aug_2024,BPI5TC,14700
7/9/2024,M2,M_Sep_2024,BPI5TC,15300
7/9/2024,M3,M_Oct_2024,BPI5TC,15775
7/9/2024,Q0,Q_3_2024,BPI5TC,14525
7/9/2024,Q1,Q_4_2024,BPI5TC,15675
7/9/2024,Q2,Q_1_2025,BPI5TC,12550
7/9/2024,Q3,Q_2_2025,BPI5TC,14107
7/9/2024,Y0,Y_2024,BPI5TC,14275
7/9/2024,Y1,Y_2025,BPI5TC,13525
7/9/2024,Y2,Y_2026,BPI5TC,12639
7/9/2024,Y3,Y_2027,BPI5TC,12371
7/10/2024,M0,M_Jul_2024,BPI5TC,13950
7/10/2024,M1,M_Aug_2024,BPI5TC,14950
7/10/2024,M2,M_Sep_2024,BPI5TC,15700
7/10/2024,M3,M_Oct_2024,BPI5TC,16150
7/10/2024,Q0,Q_3_2024,BPI5TC,14862.5
7/10/2024,Q1,Q_4_2024,BPI5TC,15900
7/10/2024,Q2,Q_1_2025,BPI5TC,12650
7/10/2024,Q3,Q_2_2025,BPI5TC,14229
7/10/2024,Y0,Y_2024,BPI5TC,14275
7/10/2024,Y1,Y_2025,BPI5TC,13650
7/10/2024,Y2,Y_2026,BPI5TC,12675
7/10/2024,Y3,Y_2027,BPI5TC,12371
7/11/2024,M0,M_Jul_2024,BPI5TC,14100
7/11/2024,M1,M_Aug_2024,BPI5TC,14950
7/11/2024,M2,M_Sep_2024,BPI5TC,15700
7/11/2024,M3,M_Oct_2024,BPI5TC,16150
7/11/2024,Q0,Q_3_2024,BPI5TC,14925
7/11/2024,Q1,Q_4_2024,BPI5TC,15862.5
7/11/2024,Q2,Q_1_2025,BPI5TC,12750
7/11/2024,Q3,Q_2_2025,BPI5TC,14271
7/11/2024,Y0,Y_2024,BPI5TC,14275
7/11/2024,Y1,Y_2025,BPI5TC,13700
7/11/2024,Y2,Y_2026,BPI5TC,12721
7/11/2024,Y3,Y_2027,BPI5TC,12411
7/12/2024,M0,M_Jul_2024,BPI5TC,14100
7/12/2024,M1,M_Aug_2024,BPI5TC,15075
7/12/2024,M2,M_Sep_2024,BPI5TC,15800
7/12/2024,M3,M_Oct_2024,BPI5TC,16275
7/12/2024,Q0,Q_3_2024,BPI5TC,15000
7/12/2024,Q1,Q_4_2024,BPI5TC,16025
7/12/2024,Q2,Q_1_2025,BPI5TC,12950
7/12/2024,Q3,Q_2_2025,BPI5TC,14336
7/12/2024,Y0,Y_2024,BPI5TC,14275
7/12/2024,Y1,Y_2025,BPI5TC,13825
7/12/2024,Y2,Y_2026,BPI5TC,12821
7/12/2024,Y3,Y_2027,BPI5TC,12418
7/15/2024,M0,M_Jul_2024,BPI5TC,13850
7/15/2024,M1,M_Aug_2024,BPI5TC,14875
7/15/2024,M2,M_Sep_2024,BPI5TC,15575
7/15/2024,M3,M_Oct_2024,BPI5TC,16125
7/15/2024,Q0,Q_3_2024,BPI5TC,14775
7/15/2024,Q1,Q_4_2024,BPI5TC,15800
7/15/2024,Q2,Q_1_2025,BPI5TC,12850
7/15/2024,Q3,Q_2_2025,BPI5TC,14293
7/15/2024,Y0,Y_2024,BPI5TC,14275
7/15/2024,Y1,Y_2025,BPI5TC,13775
7/15/2024,Y2,Y_2026,BPI5TC,12779
7/15/2024,Y3,Y_2027,BPI5TC,12414
7/16/2024,M0,M_Jul_2024,BPI5TC,13625
7/16/2024,M1,M_Aug_2024,BPI5TC,14350
7/16/2024,M2,M_Sep_2024,BPI5TC,15150
7/16/2024,M3,M_Oct_2024,BPI5TC,15875
7/16/2024,Q0,Q_3_2024,BPI5TC,14362.5
7/16/2024,Q1,Q_4_2024,BPI5TC,15500
7/16/2024,Q2,Q_1_2025,BPI5TC,12675
7/16/2024,Q3,Q_2_2025,BPI5TC,14114
7/16/2024,Y0,Y_2024,BPI5TC,14275
7/16/2024,Y1,Y_2025,BPI5TC,13550
7/16/2024,Y2,Y_2026,BPI5TC,12707
7/16/2024,Y3,Y_2027,BPI5TC,12393
7/17/2024,M0,M_Jul_2024,BPI5TC,13675
7/17/2024,M1,M_Aug_2024,BPI5TC,14650
7/17/2024,M2,M_Sep_2024,BPI5TC,15400
7/17/2024,M3,M_Oct_2024,BPI5TC,15925
7/17/2024,Q0,Q_3_2024,BPI5TC,14600
7/17/2024,Q1,Q_4_2024,BPI5TC,15725
7/17/2024,Q2,Q_1_2025,BPI5TC,12725
7/17/2024,Q3,Q_2_2025,BPI5TC,14164
7/17/2024,Y0,Y_2024,BPI5TC,14275
7/17/2024,Y1,Y_2025,BPI5TC,13600
7/17/2024,Y2,Y_2026,BPI5TC,12707
7/17/2024,Y3,Y_2027,BPI5TC,12391
7/18/2024,M0,M_Jul_2024,BPI5TC,13675
7/18/2024,M1,M_Aug_2024,BPI5TC,14875
7/18/2024,M2,M_Sep_2024,BPI5TC,15712.5
7/18/2024,M3,M_Oct_2024,BPI5TC,16100
7/18/2024,Q0,Q_3_2024,BPI5TC,14762.5
7/18/2024,Q1,Q_4_2024,BPI5TC,15900
7/18/2024,Q2,Q_1_2025,BPI5TC,12850
7/18/2024,Q3,Q_2_2025,BPI5TC,14257
7/18/2024,Y0,Y_2024,BPI5TC,14275
7/18/2024,Y1,Y_2025,BPI5TC,13737.5
7/18/2024,Y2,Y_2026,BPI5TC,12743
7/18/2024,Y3,Y_2027,BPI5TC,12393
7/19/2024,M0,M_Jul_2024,BPI5TC,13700
7/19/2024,M1,M_Aug_2024,BPI5TC,14675
7/19/2024,M2,M_Sep_2024,BPI5TC,15625
7/19/2024,M3,M_Oct_2024,BPI5TC,15825
7/19/2024,Q0,Q_3_2024,BPI5TC,14675
7/19/2024,Q1,Q_4_2024,BPI5TC,15725
7/19/2024,Q2,Q_1_2025,BPI5TC,12850
7/19/2024,Q3,Q_2_2025,BPI5TC,14275
7/19/2024,Y0,Y_2024,BPI5TC,14275
7/19/2024,Y1,Y_2025,BPI5TC,13700
7/19/2024,Y2,Y_2026,BPI5TC,12729
7/19/2024,Y3,Y_2027,BPI5TC,12393
7/22/2024,M0,M_Jul_2024,BPI5TC,13700
7/22/2024,M1,M_Aug_2024,BPI5TC,14925
7/22/2024,M2,M_Sep_2024,BPI5TC,15850
7/22/2024,M3,M_Oct_2024,BPI5TC,16125
7/22/2024,Q0,Q_3_2024,BPI5TC,14837.5
7/22/2024,Q1,Q_4_2024,BPI5TC,15950
7/22/2024,Q2,Q_1_2025,BPI5TC,12925
7/22/2024,Q3,Q_2_2025,BPI5TC,14350
7/22/2024,Y0,Y_2024,BPI5TC,14275
7/22/2024,Y1,Y_2025,BPI5TC,13800
7/22/2024,Y2,Y_2026,BPI5TC,12757
7/22/2024,Y3,Y_2027,BPI5TC,12393
7/23/2024,M0,M_Jul_2024,BPI5TC,13700
7/23/2024,M1,M_Aug_2024,BPI5TC,15300
7/23/2024,M2,M_Sep_2024,BPI5TC,15925
7/23/2024,M3,M_Oct_2024,BPI5TC,16250
7/23/2024,Q0,Q_3_2024,BPI5TC,15000
7/23/2024,Q1,Q_4_2024,BPI5TC,16025
7/23/2024,Q2,Q_1_2025,BPI5TC,13025
7/23/2024,Q3,Q_2_2025,BPI5TC,14386
7/23/2024,Y0,Y_2024,BPI5TC,14275
7/23/2024,Y1,Y_2025,BPI5TC,13800
7/23/2024,Y2,Y_2026,BPI5TC,12825
7/23/2024,Y3,Y_2027,BPI5TC,12429
7/24/2024,M0,M_Jul_2024,BPI5TC,13800
7/24/2024,M1,M_Aug_2024,BPI5TC,15350
7/24/2024,M2,M_Sep_2024,BPI5TC,15875
7/24/2024,M3,M_Oct_2024,BPI5TC,16375
7/24/2024,Q0,Q_3_2024,BPI5TC,15050
7/24/2024,Q1,Q_4_2024,BPI5TC,16000
7/24/2024,Q2,Q_1_2025,BPI5TC,13000
7/24/2024,Q3,Q_2_2025,BPI5TC,14379
7/24/2024,Y0,Y_2024,BPI5TC,14275
7/24/2024,Y1,Y_2025,BPI5TC,13800
7/24/2024,Y2,Y_2026,BPI5TC,12825
7/24/2024,Y3,Y_2027,BPI5TC,12427
7/25/2024,M0,M_Jul_2024,BPI5TC,13800
7/25/2024,M1,M_Aug_2024,BPI5TC,14850
7/25/2024,M2,M_Sep_2024,BPI5TC,15500
7/25/2024,M3,M_Oct_2024,BPI5TC,15975
7/25/2024,Q0,Q_3_2024,BPI5TC,14712.5
7/25/2024,Q1,Q_4_2024,BPI5TC,15750
7/25/2024,Q2,Q_1_2025,BPI5TC,12800
7/25/2024,Q3,Q_2_2025,BPI5TC,14257
7/25/2024,Y0,Y_2024,BPI5TC,14275
7/25/2024,Y1,Y_2025,BPI5TC,13700
7/25/2024,Y2,Y_2026,BPI5TC,12771
7/25/2024,Y3,Y_2027,BPI5TC,12427
7/26/2024,M0,M_Jul_2024,BPI5TC,13775
7/26/2024,M1,M_Aug_2024,BPI5TC,14825
7/26/2024,M2,M_Sep_2024,BPI5TC,15625
7/26/2024,M3,M_Oct_2024,BPI5TC,16000
7/26/2024,Q0,Q_3_2024,BPI5TC,14737.5
7/26/2024,Q1,Q_4_2024,BPI5TC,15700
7/26/2024,Q2,Q_1_2025,BPI5TC,12875
7/26/2024,Q3,Q_2_2025,BPI5TC,14211
7/26/2024,Y0,Y_2024,BPI5TC,14275
7/26/2024,Y1,Y_2025,BPI5TC,13675
7/26/2024,Y2,Y_2026,BPI5TC,12754
7/26/2024,Y3,Y_2027,BPI5TC,12414
7/29/2024,M0,M_Jul_2024,BPI5TC,13800
7/29/2024,M1,M_Aug_2024,BPI5TC,14725
7/29/2024,M2,M_Sep_2024,BPI5TC,15600
7/29/2024,M3,M_Oct_2024,BPI5TC,16150
7/29/2024,Q0,Q_3_2024,BPI5TC,14850
7/29/2024,Q1,Q_4_2024,BPI5TC,15725
7/29/2024,Q2,Q_1_2025,BPI5TC,12875
7/29/2024,Q3,Q_2_2025,BPI5TC,14236
7/29/2024,Y0,Y_2024,BPI5TC,14275
7/29/2024,Y1,Y_2025,BPI5TC,13700
